index,strategy,utility,reserved_value,advantage,partner_welfare,welfare,scenario,partners,time,negotiator_id,has_error,self_error,mechanism_error,error_details,mechanism_name,nash_optimality,kalai_optimality,max_welfare_optimality,pareto_optimality
394,RVFitter,0.44689773519624854,0.3270895455918036,0.1780447737430569,0.6767335861115087,0.5618156606538787,S2,AwesomeNegotiator,0.014223734324332327,nv87MOgFp,False,False,False,,8773068360235004596,0.9824254818878865,0.9928222282819721,0.9601287428785639,0.9928222282819721
395,AwesomeNegotiator,0.6767335861115087,0.5635107556759603,0.2593943193511873,0.44689773519624854,0.5618156606538787,S2,RVFitter,0.00981862103799358,nSNYifQaM,False,False,False,,8773068360235004596,0.9824254818878865,0.9928222282819721,0.9601287428785639,0.9928222282819721
396,Shochan,0.3270895455918036,0.3270895455918036,0.0,0.5635107556759603,0.44530015063388195,S2,Shochan,2.3319559619558277,nDxeyZRKS,False,False,False,,7659904262455633300,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
397,Shochan,0.5635107556759603,0.5635107556759603,0.0,0.3270895455918036,0.44530015063388195,S2,Shochan,1.6175868301361334,nF2rYwSSu,False,False,False,,7659904262455633300,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
398,AwesomeNegotiator,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,Shochan,0.010427528904983774,nPuE8mCuN,False,False,False,,-3602319284623262344,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
399,Shochan,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,AwesomeNegotiator,1.3680186912533827,n2E1KGPN9,False,False,False,,-3602319284623262344,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
400,RVFitter,0.36564281748748245,0.3601466409842349,0.008589743924610944,0.6131082937077242,0.4893755555976034,S9,UOAgent,0.28856966411694884,nb1YiwD2D,False,False,False,,8279598079412899112,0.7854508582014106,0.7598553966346252,0.9431704788380175,0.9871917914150724
401,UOAgent,0.6131082937077242,0.1373045019914979,0.5515315575595332,0.36564281748748245,0.4893755555976034,S9,RVFitter,0.1733508923643967,nj8TV5cLs,False,False,False,,8279598079412899112,0.7854508582014106,0.7598553966346252,0.9431704788380175,0.9871917914150724
402,UOAgent,0.35268865485386275,0.2341757033874725,0.1548441056501998,0.6955848590461979,0.5241367569500304,DivideThePies8,Shochan,0.007734703074675053,n2fE8Nb3S,False,False,False,,-4727151873315662306,0.9966382835547042,0.9386469902195493,0.995780069477642,1.0
403,Shochan,0.6955848590461979,0.47357940248705105,0.42172866787721547,0.35268865485386275,0.5241367569500304,DivideThePies8,UOAgent,0.4373387060913956,nGeDZmYHO,False,False,False,,-4727151873315662306,0.9966382835547042,0.9386469902195493,0.995780069477642,1.0
404,Shochan,0.35268865485386275,0.2341757033874725,0.1548441056501998,0.6955848590461979,0.5241367569500304,DivideThePies8,Shochan,0.7119373430905398,nengKOOKb,False,False,False,,5751654497934193648,0.9966382835547042,0.9386469902195493,0.995780069477642,1.0
405,Shochan,0.6955848590461979,0.47357940248705105,0.42172866787721547,0.35268865485386275,0.5241367569500304,DivideThePies8,Shochan,0.4046905619907193,nNKk5VdYM,False,False,False,,5751654497934193648,0.9966382835547042,0.9386469902195493,0.995780069477642,1.0
406,Shochan,0.7934985084326868,0.47816550427842364,0.6169706303135231,0.5710733912420074,0.682285949837347,S1,UOAgent,0.027377036909456365,niQMU9E7d,False,False,False,,-4725837980753841592,0.8520427936875007,0.9525250079942447,0.9140845490506934,1.0
407,UOAgent,0.5710733912420074,0.16875877490473085,0.48896858262510434,0.7934985084326868,0.682285949837347,S1,Shochan,0.003981458037742414,n3HqBPj8u,False,False,False,,-4725837980753841592,0.8520427936875007,0.9525250079942447,0.9140845490506934,1.0
408,RVFitter,0.728082291593109,0.47816550427842364,0.4889793195260989,0.5948510297020397,0.6614666606475743,S1,UOAgent,0.0019172059546690434,nSCsgJ6mv,False,False,False,,6647412413679551324,0.802316397602647,0.9027944200692892,0.886192152065051,1.0
409,UOAgent,0.5948510297020397,0.16875877490473085,0.5178676524173567,0.728082291593109,0.6614666606475743,S1,RVFitter,0.004098664037883282,nTFy5SQbm,False,False,False,,6647412413679551324,0.802316397602647,0.9027944200692892,0.886192152065051,1.0
410,AwesomeNegotiator,0.42404399838964174,0.2341757033874725,0.2480740372015535,0.5949341982798007,0.5094890983347212,DivideThePies8,RVFitter,0.005792667099740356,niuwT7EFh,False,False,False,,-579316711137734451,0.9156400100672348,0.9721402450813623,0.9679517473456227,1.0
411,RVFitter,0.5949341982798007,0.47357940248705105,0.23052945257925544,0.42404399838964174,0.5094890983347212,DivideThePies8,AwesomeNegotiator,0.0032397770264651626,nBntUNgim,False,False,False,,-579316711137734451,0.9156400100672348,0.9721402450813623,0.9679517473456227,1.0
412,RVFitter,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,Shochan,0.014129820876405574,nzaJVecem,False,False,False,,-5707995207928994392,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
413,Shochan,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,RVFitter,1.3707044729380868,noAH0cQmk,False,False,False,,-5707995207928994392,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
414,AwesomeNegotiator,0.4209279102283608,0.027441839804024756,0.4045887295265166,0.6879699937437243,0.5544489519860425,S0,RVFitter,0.005479637227836065,nTpSIYI4v,False,False,False,,-7788813930035535896,0.9137277270429074,0.8655156488431568,0.948128440602298,0.987485669459036
415,RVFitter,0.6879699937437243,0.5611273150736306,0.2890193056589392,0.4209279102283608,0.5544489519860425,S0,AwesomeNegotiator,0.005061081174062565,nNQcvjr0i,False,False,False,,-7788813930035535896,0.9137277270429074,0.8655156488431568,0.948128440602298,0.987485669459036
416,Shochan,0.3270895455918036,0.3270895455918036,0.0,0.5635107556759603,0.44530015063388195,S2,Shochan,2.3161542434827425,nS4U3aPRa,False,False,False,,-1937938907131584928,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
417,Shochan,0.5635107556759603,0.5635107556759603,0.0,0.3270895455918036,0.44530015063388195,S2,Shochan,1.6109766931185732,nUTKyVB6G,False,False,False,,-1937938907131584928,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
418,RVFitter,0.45916315201068053,0.34365556411290143,0.178667987741813,0.5402087785400663,0.49968596527537346,DivideThePies3,RVFitter,1.979426580845029,n7Cscpt3D,False,False,False,,-3412868515999374892,0.8732290665536835,0.8727382741787008,0.8454650721301393,0.9325563270827915
419,RVFitter,0.5402087785400663,0.24015350268590402,0.41058712507419187,0.45916315201068053,0.49968596527537346,DivideThePies3,RVFitter,3.082062988745747,nwhUpXJmv,False,False,False,,-3412868515999374892,0.8732290665536835,0.8727382741787008,0.8454650721301393,0.9325563270827915
420,RVFitter,0.7619539310675844,0.6784212192414283,0.2737110259291471,0.6102950522593772,0.6861244916634808,DivideThePies7,RVFitter,0.19118456011347007,nZcAEA4lK,False,False,False,,3806376281618527984,0.9824483009936716,0.9497093201662218,0.9956929328336888,1.0
421,RVFitter,0.6102950522593772,0.6026531277807107,0.019241495663791245,0.7619539310675844,0.6861244916634808,DivideThePies7,RVFitter,0.17504344083135948,nrrkjaMon,False,False,False,,3806376281618527984,0.9824483009936716,0.9497093201662218,0.9956929328336888,1.0
422,UOAgent,0.3270895455918036,0.3270895455918036,0.0,0.5635107556759603,0.44530015063388195,S2,Shochan,0.023143338767113164,nKThM1720,False,False,False,,-2861591171999061530,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
423,Shochan,0.5635107556759603,0.5635107556759603,0.0,0.3270895455918036,0.44530015063388195,S2,UOAgent,1.6100797382823657,nCsBI3819,False,False,False,,-2861591171999061530,0.8746742872698855,0.8799636555775956,0.7610066855988639,0.8812375059402838
424,RVFitter,0.2395365050231413,0.027441839804024756,0.2180791585527167,0.8346327470300077,0.5370846260265745,S0,RVFitter,0.15406329905090388,nqShbLnv7,False,False,False,,5544803848508337629,0.9208944167190245,0.9694333099783229,0.918434793901213,1.0
425,RVFitter,0.8346327470300077,0.5611273150736306,0.6231999423756884,0.2395365050231413,0.5370846260265745,S0,RVFitter,0.19130361676798202,ngXtqqVJX,False,False,False,,5544803848508337629,0.9208944167190245,0.9694333099783229,0.918434793901213,1.0
426,Shochan,0.989264394016533,0.47816550427842364,1.0,0.5035645801651734,0.7464144870908531,S1,Shochan,0.027986082990537398,nIVGo2vw7,False,False,False,,5596614781208362240,1.0,0.8995156070764436,1.0,1.0
427,Shochan,0.5035645801651734,0.16875877490473085,0.40691914587465794,0.989264394016533,0.7464144870908531,S1,Shochan,0.05848645800142549,n74tRhw9g,False,False,False,,5596614781208362240,1.0,0.8995156070764436,1.0,1.0
428,UOAgent,0.7705462236916267,0.3601466409842349,0.6413963088959578,0.23929683461520662,0.5049215291534167,S9,Shochan,0.10418082580144983,nFRDqVXLA,False,False,False,,6898929853996937214,0.8235523403136419,0.849464860038707,0.9731321374352362,1.0
429,Shochan,0.23929683461520662,0.1373045019914979,0.1182251824185404,0.7705462236916267,0.5049215291534167,S9,UOAgent,11.354163153868285,nAaBPB9bK,False,False,False,,6898929853996937214,0.8235523403136419,0.849464860038707,0.9731321374352362,1.0
430,AwesomeNegotiator,0.989264394016533,0.47816550427842364,1.0,0.5035645801651734,0.7464144870908531,S1,Shochan,0.0023430429719155654,njcs2JCe7,False,False,False,,5064338739867658203,1.0,0.8995156070764436,1.0,1.0
431,Shochan,0.5035645801651734,0.16875877490473085,0.40691914587465794,0.989264394016533,0.7464144870908531,S1,AwesomeNegotiator,0.05286533305479679,nyanZKc2u,False,False,False,,5064338739867658203,1.0,0.8995156070764436,1.0,1.0
432,Shochan,0.6926607107088898,0.3601466409842349,0.5196723046607656,0.32557185101372743,0.5091162808613086,S9,AwesomeNegotiator,9.170574966570712,n63y48vwY,False,False,False,,-3724273592128717332,0.9057397225178133,0.9316522422428785,0.981216656434367,1.0
433,AwesomeNegotiator,0.32557185101372743,0.1373045019914979,0.21823151906650393,0.6926607107088898,0.5091162808613086,S9,Shochan,0.059871459743590094,nQeLubXEa,False,False,False,,-3724273592128717332,0.9057397225178133,0.9316522422428785,0.981216656434367,1.0
434,RVFitter,0.34842346037825495,0.19652485722914453,0.18905202546188868,0.6287062162187211,0.48856483829848807,S4,RVFitter,0.008434333067270927,ncUiMNgQg,False,False,False,,-2864177540062903546,0.8573907672615373,0.8573907672615373,0.8739649559331434,0.9195950091951358
435,RVFitter,0.6287062162187211,0.16424952297751227,0.5557360791416116,0.34842346037825495,0.48856483829848807,S4,RVFitter,0.01706820196704939,nL416mCwg,False,False,False,,-2864177540062903546,0.8573907672615373,0.8573907672615373,0.8739649559331434,0.9195950091951358
436,RVFitter,0.3451058550999514,0.2341757033874725,0.14493673407864677,0.6983725251505588,0.521739190125255,DivideThePies8,Shochan,0.004121464939089492,neKmW0cx0,False,False,False,,604253300947952221,0.9909910677487256,0.9342686935726968,0.991225057397885,1.0
437,Shochan,0.6983725251505588,0.47357940248705105,0.4270242075945709,0.3451058550999514,0.521739190125255,DivideThePies8,RVFitter,0.40190678904764354,nOnwIYIoL,False,False,False,,604253300947952221,0.9909910677487256,0.9342686935726968,0.991225057397885,1.0
438,UOAgent,0.8106015158434796,0.5209143183374337,0.6185420529451096,0.7655514895955274,0.7880765027195036,S6,Shochan,0.014660298897069879,n2Ov8N4aj,False,False,False,,1228673415267969016,0.8953816200486371,0.831033573023155,0.999823922120684,1.0
439,Shochan,0.7655514895955274,0.13140475186614992,0.7300831328396493,0.8106015158434796,0.7880765027195036,S6,UOAgent,2.4168734059785493,nTJVNXvzW,False,False,False,,1228673415267969016,0.8953816200486371,0.831033573023155,0.999823922120684,1.0
440,RVFitter,0.39316258758068223,0.2341757033874725,0.2077256670127826,0.6191797182351061,0.5061711529078942,DivideThePies8,AwesomeNegotiator,0.0037569570558844134,nfTL2bBCH,False,False,False,,471964049219336843,0.9416603388806243,1.0,0.9616481559950092,1.0
441,AwesomeNegotiator,0.6191797182351061,0.47357940248705105,0.2765870179707495,0.39316258758068223,0.5061711529078942,DivideThePies8,RVFitter,0.004237362154526636,nCzimJ79j,False,False,False,,471964049219336843,0.9416603388806243,1.0,0.9616481559950092,1.0
442,UOAgent,0.8629558756514497,0.3601466409842349,0.7858194812646538,0.13897903677718054,0.5009674562143152,S9,RVFitter,0.09645864224876277,np2KJOWl4,False,False,False,,6116973299063391569,0.7271106762278117,0.7530230153089178,0.9655114771372801,1.0
443,RVFitter,0.13897903677718054,0.1373045019914979,0.0019410496398187213,0.8629558756514497,0.5009674562143152,S9,UOAgent,2.970209337581764,nuaLTbdvA,False,False,False,,6116973299063391569,0.7271106762278117,0.7530230153089178,0.9655114771372801,1.0
444,AwesomeNegotiator,0.7078010021705415,0.6784212192414283,0.0962685198564956,0.6309845597197563,0.669392780945149,DivideThePies7,RVFitter,0.006673310068435967,nG8sTh6vo,False,False,False,,5087453081437577877,0.9624479798722889,1.0,0.9714121407633313,1.0
445,RVFitter,0.6309845597197563,0.6026531277807107,0.07133531956851631,0.7078010021705415,0.669392780945149,DivideThePies7,AwesomeNegotiator,0.004836565916775726,nDaDqvEsF,False,False,False,,5087453081437577877,0.9624479798722889,1.0,0.9714121407633313,1.0
446,AwesomeNegotiator,0.6811985708533632,0.5209143183374337,0.34224001426195655,0.8747997914678152,0.7779991811605892,S6,UOAgent,0.019005261026904918,nWPEGRMAa,False,False,False,,9028503492445961851,0.7757169869370436,0.712128660940735,0.9870389359794449,1.0
447,UOAgent,0.8747997914678152,0.13140475186614992,0.8558589789378586,0.6811985708533632,0.7779991811605892,S6,AwesomeNegotiator,0.06482269386469852,nIimyRpSa,False,False,False,,9028503492445961851,0.7757169869370436,0.712128660940735,0.9870389359794449,1.0
448,AwesomeNegotiator,0.5907957504424531,0.3601466409842349,0.36047182719022874,0.43840928099084553,0.5146025157166494,S9,RVFitter,0.048123879605554976,naQKDbBH2,False,False,False,,1738047134614254760,0.9867689854304029,0.9608564657053378,0.9917902429086869,1.0
449,RVFitter,0.43840928099084553,0.1373045019914979,0.3490278779643987,0.5907957504424531,0.5146025157166494,S9,AwesomeNegotiator,0.17010446162021253,nbVqhmjOe,False,False,False,,1738047134614254760,0.9867689854304029,0.9608564657053378,0.9917902429086869,1.0
450,AwesomeNegotiator,0.5117037051903686,0.3601466409842349,0.2368621842343091,0.52602079229499,0.5188622487426793,S9,Shochan,0.06490175072394777,nlliLzNHH,False,False,False,,-1406207393240629056,0.9033084302706329,0.8773959105455678,1.0,1.0
451,Shochan,0.52602079229499,0.1373045019914979,0.4505834227729576,0.5117037051903686,0.5188622487426793,S9,AwesomeNegotiator,11.303885171408183,n7LJH12bv,False,False,False,,-1406207393240629056,0.9033084302706329,0.8773959105455678,1.0,1.0
452,Shochan,0.46907373956157705,0.46907373956157705,0.0,0.4850247405592664,0.4770492400604217,S5,RVFitter,1.015810820623301,n1xHmzFBk,False,False,False,,-4409653091137110446,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
453,RVFitter,0.4850247405592664,0.4850247405592664,0.0,0.46907373956157705,0.4770492400604217,S5,Shochan,0.012175038194982335,n0U4UG0cO,False,False,False,,-4409653091137110446,0.9713060613383084,0.9713060613383084,0.9465588937241585,0.9713060613383084
454,UOAgent,0.8708166853539767,0.47816550427842364,0.7682489415634425,0.5438058069089924,0.7073112461314846,S1,RVFitter,0.002176584006519988,nuLYJr3qw,False,False,False,,-1869390253320315320,0.9106187736444711,0.9888965475828656,0.9476118944156976,1.0
455,RVFitter,0.5438058069089924,0.16875877490473085,0.45582787254027046,0.8708166853539767,0.7073112461314846,S1,UOAgent,0.002420165023067966,nJHh0bIqj,False,False,False,,-1869390253320315320,0.9106187736444711,0.9888965475828656,0.9476118944156976,1.0
456,AwesomeNegotiator,0.20191801013225863,0.027441839804024756,0.17939921484292112,0.8606031817258382,0.5312605959290484,S0,UOAgent,0.004761527117807418,ntI0HIS20,False,False,False,,-3811905923851008058,0.8885709373569125,0.9371098306162109,0.9084754846544218,1.0
457,UOAgent,0.8606031817258382,0.5611273150736306,0.6823752694986047,0.20191801013225863,0.5312605959290484,S0,AwesomeNegotiator,0.009823669810430147,n4swQWlhN,False,False,False,,-3811905923851008058,0.8885709373569125,0.9371098306162109,0.9084754846544218,1.0
458,AwesomeNegotiator,0.5428158802662838,0.19652485722914453,0.4309915821949685,0.5749812349289861,0.558898557597635,S4,UOAgent,0.002253093072795309,nuXoYvmh6,False,False,False,,-3228889505321496105,1.0,1.0,0.9997808171440529,1.0
459,UOAgent,0.5749812349289861,0.16424952297751227,0.4914525605953345,0.5428158802662838,0.558898557597635,S4,AwesomeNegotiator,0.00391833100002259,nNj6rTDAk,False,False,False,,-3228889505321496105,1.0,1.0,0.9997808171440529,1.0
460,UOAgent,0.8309426096021294,0.34365556411290143,0.7537391911193017,0.3504579623117601,0.5907002859569448,DivideThePies3,AwesomeNegotiator,0.04961197733064182,niTBxpCSI,False,False,False,,1492022728667579007,0.7547311602912662,0.755701793714314,0.9994606504480416,1.0
461,AwesomeNegotiator,0.3504579623117601,0.24015350268590402,0.15093749253939093,0.8309426096021294,0.5907002859569448,DivideThePies3,UOAgent,0.05893992028723005,nkOeNN5NU,False,False,False,,1492022728667579007,0.7547311602912662,0.755701793714314,0.9994606504480416,1.0
462,RVFitter,0.27003682616437885,0.2341757033874725,0.04685465525324332,0.7437886211593803,0.5069127236618796,DivideThePies8,UOAgent,0.0036980369040975347,nBTKMKQ0X,False,False,False,,-417630499919208101,0.928763086306433,0.8756962765631898,0.963057027567427,1.0
